Protein ID,Log2 fold change
H26_vs_DksgA_PEP,0.19109971
H26_vs_DksgA_PEP,0.621409
H26_vs_DksgA_PEP,0.95050727
H26_vs_DksgA_PEP,0.76304145
H26_vs_DksgA_PEP,1
H26_vs_DksgA_PEP,0.74707266
H26_vs_DksgA_PEP,0.53080245
H26_vs_DksgA_PEP,0.70763932
H26_vs_DksgA_PEP,0.64131302
H26_vs_DksgA_PEP,0.66770972
H26_vs_DksgA_PEP,0.83028165
H26_vs_DksgA_PEP,0.17271119
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.70431731
H26_vs_DksgA_PEP,0.78901049
H26_vs_DksgA_PEP,0.66711115
H26_vs_DksgA_PEP,0.46684122
H26_vs_DksgA_PEP,0.97964056
H26_vs_DksgA_PEP,0.92667556
H26_vs_DksgA_PEP,0.00740483
H26_vs_DksgA_PEP,0.70653451
H26_vs_DksgA_PEP,0.91167869
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.79885331
H26_vs_DksgA_PEP,0.79384489
H26_vs_DksgA_PEP,0.68331707
H26_vs_DksgA_PEP,0.00904147
H26_vs_DksgA_PEP,1
H26_vs_DksgA_PEP,0.83861601
H26_vs_DksgA_PEP,0.76840467
H26_vs_DksgA_PEP,0.43641404
H26_vs_DksgA_PEP,0.80178618
H26_vs_DksgA_PEP,0.49540054
H26_vs_DksgA_PEP,0.04815978
H26_vs_DksgA_PEP,0.10387558
H26_vs_DksgA_PEP,0.21157191
H26_vs_DksgA_PEP,0.79498818
H26_vs_DksgA_PEP,0.89391574
H26_vs_DksgA_PEP,0.71448773
H26_vs_DksgA_PEP,0.00740483
H26_vs_DksgA_PEP,0.70791513
H26_vs_DksgA_PEP,0.42730621
H26_vs_DksgA_PEP,0.84597772
H26_vs_DksgA_PEP,0.36265269
H26_vs_DksgA_PEP,0.89138818
H26_vs_DksgA_PEP,0.01555604
H26_vs_DksgA_PEP,0.60580265
H26_vs_DksgA_PEP,0.33730679
H26_vs_DksgA_PEP,0.65590797
H26_vs_DksgA_PEP,0.08622817
H26_vs_DksgA_PEP,0.18064745
H26_vs_DksgA_PEP,0.59525381
H26_vs_DksgA_PEP,0.73315798
H26_vs_DksgA_PEP,0.81222799
H26_vs_DksgA_PEP,1
H26_vs_DksgA_PEP,0.8224233
H26_vs_DksgA_PEP,0.72948216
H26_vs_DksgA_PEP,0.85579231
H26_vs_DksgA_PEP,0.81507225
H26_vs_DksgA_PEP,0.76985645
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.71285296
H26_vs_DksgA_PEP,0.67513237
H26_vs_DksgA_PEP,0.6933616
H26_vs_DksgA_PEP,0.02843363
H26_vs_DksgA_PEP,0.92185399
H26_vs_DksgA_PEP,0.6964766
H26_vs_DksgA_PEP,1
H26_vs_DksgA_PEP,0.74605604
H26_vs_DksgA_PEP,0.69534616
H26_vs_DksgA_PEP,0.61382912
H26_vs_DksgA_PEP,0.68965459
H26_vs_DksgA_PEP,0.67719117
H26_vs_DksgA_PEP,0.03558988
H26_vs_DksgA_PEP,0.64319942
H26_vs_DksgA_PEP,0.37968295
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.65437492
H26_vs_DksgA_PEP,0.71989711
H26_vs_DksgA_PEP,0.64068269
H26_vs_DksgA_PEP,0.29599971
H26_vs_DksgA_PEP,0.76279616
H26_vs_DksgA_PEP,0.22035206
H26_vs_DksgA_PEP,0.0450354
H26_vs_DksgA_PEP,1
H26_vs_DksgA_PEP,0.83861601
H26_vs_DksgA_PEP,0.27668339
H26_vs_DksgA_PEP,0.81288602
H26_vs_DksgA_PEP,0.62694235
H26_vs_DksgA_PEP,0.70236892
H26_vs_DksgA_PEP,0.79567274
H26_vs_DksgA_PEP,0.0719738
H26_vs_DksgA_PEP,0.65222088
H26_vs_DksgA_PEP,0.54490301
H26_vs_DksgA_PEP,0.74529212
H26_vs_DksgA_PEP,0.67306507
H26_vs_DksgA_PEP,0.48921727
H26_vs_DksgA_PEP,0.17138028
H26_vs_DksgA_PEP,0.15590372
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.63081342
H26_vs_DksgA_PEP,0.6595686
H26_vs_DksgA_PEP,0.80156128
H26_vs_DksgA_PEP,0.00247557
H26_vs_DksgA_PEP,0.41573147
H26_vs_DksgA_PEP,0.69250861
H26_vs_DksgA_PEP,0.00904147
H26_vs_DksgA_PEP,0.79338674
H26_vs_DksgA_PEP,0.84394582
H26_vs_DksgA_PEP,0.36265269
H26_vs_DksgA_PEP,0.86012376
H26_vs_DksgA_PEP,0.70819078
H26_vs_DksgA_PEP,1
H26_vs_DksgA_PEP,0.91544136
H26_vs_DksgA_PEP,0.5560835
H26_vs_DksgA_PEP,0.76377653
H26_vs_DksgA_PEP,0.81222799
H26_vs_DksgA_PEP,0.00247557
H26_vs_DksgA_PEP,0.61548618
H26_vs_DksgA_PEP,0.6836069
H26_vs_DksgA_PEP,0.75061338
H26_vs_DksgA_PEP,0.09803681
H26_vs_DksgA_PEP,0.35293945
H26_vs_DksgA_PEP,0.64974798
H26_vs_DksgA_PEP,0.6641076
H26_vs_DksgA_PEP,0.58238779
H26_vs_DksgA_PEP,0.01149041
H26_vs_DksgA_PEP,0.76767703
H26_vs_DksgA_PEP,1
H26_vs_DksgA_PEP,0.89175026
H26_vs_DksgA_PEP,0.81419909
H26_vs_DksgA_PEP,0.66199445
H26_vs_DksgA_PEP,0.21597518
H26_vs_DksgA_PEP,0.77418405
H26_vs_DksgA_PEP,0.7993058
H26_vs_DksgA_PEP,0.71312581
H26_vs_DksgA_PEP,0.1031481
H26_vs_DksgA_PEP,0.00822355
H26_vs_DksgA_PEP,0.02362801
H26_vs_DksgA_PEP,0.14770192
H26_vs_DksgA_PEP,0.106054
H26_vs_DksgA_PEP,0.9161215
H26_vs_DksgA_PEP,0.73524566
H26_vs_DksgA_PEP,0.53808691
H26_vs_DksgA_PEP,0.27955787
H26_vs_DksgA_PEP,0.72869075
H26_vs_DksgA_PEP,1
H26_vs_DksgA_PEP,0.63878708
H26_vs_DksgA_PEP,0.65835131
H26_vs_DksgA_PEP,0.89373574
H26_vs_DksgA_PEP,0.78970436
H26_vs_DksgA_PEP,0.67098921
H26_vs_DksgA_PEP,0.47750016
H26_vs_DksgA_PEP,0.70542717
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.58379346
H26_vs_DksgA_PEP,0.76816225
H26_vs_DksgA_PEP,0.75086526
H26_vs_DksgA_PEP,0.17071394
H26_vs_DksgA_PEP,0.00822355
H26_vs_DksgA_PEP,0.79658382
H26_vs_DksgA_PEP,0.44716958
H26_vs_DksgA_PEP,0.14907502
H26_vs_DksgA_PEP,0.04268424
H26_vs_DksgA_PEP,0.60882675
H26_vs_DksgA_PEP,0.63049192
H26_vs_DksgA_PEP,0.00329913
H26_vs_DksgA_PEP,0.61150053
H26_vs_DksgA_PEP,0.71421565
H26_vs_DksgA_PEP,0.71908959
H26_vs_DksgA_PEP,0.66017615
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.71801077
H26_vs_DksgA_PEP,0.82048968
H26_vs_DksgA_PEP,0.66138908
H26_vs_DksgA_PEP,0.0106749
H26_vs_DksgA_PEP,0.66350474
H26_vs_DksgA_PEP,0.69760444
H26_vs_DksgA_PEP,0.00247557
H26_vs_DksgA_PEP,0.61416095
H26_vs_DksgA_PEP,0.66591187
H26_vs_DksgA_PEP,0.41759782
H26_vs_DksgA_PEP,0.88499725
H26_vs_DksgA_PEP,0.46209098
H26_vs_DksgA_PEP,0.68822136
H26_vs_DksgA_PEP,0.55238131
H26_vs_DksgA_PEP,0.7289547
H26_vs_DksgA_PEP,0.42316387
H26_vs_DksgA_PEP,0.62823589
H26_vs_DksgA_PEP,0.76621826
H26_vs_DksgA_PEP,0.67542701
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.55682102
H26_vs_DksgA_PEP,0.65926455
H26_vs_DksgA_PEP,0.69704085
H26_vs_DksgA_PEP,0.57779428
H26_vs_DksgA_PEP,0.85737269
H26_vs_DksgA_PEP,0.10894918
H26_vs_DksgA_PEP,0.0719738
H26_vs_DksgA_PEP,0.68591951
H26_vs_DksgA_PEP,0.76791971
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.74016704
H26_vs_DksgA_PEP,0.75010922
H26_vs_DksgA_PEP,0.17867125
H26_vs_DksgA_PEP,0.13173183
H26_vs_DksgA_PEP,0.39868177
H26_vs_DksgA_PEP,0.86999103
H26_vs_DksgA_PEP,0.27379705
H26_vs_DksgA_PEP,0.09362918
H26_vs_DksgA_PEP,0.15249702
H26_vs_DksgA_PEP,0.67187991
H26_vs_DksgA_PEP,0.02603432
H26_vs_DksgA_PEP,0.63529371
H26_vs_DksgA_PEP,0.50111375
H26_vs_DksgA_PEP,0.50111375
H26_vs_DksgA_PEP,0.75612317
H26_vs_DksgA_PEP,0.77870745
H26_vs_DksgA_PEP,0.38509857
H26_vs_DksgA_PEP,0.79016634
H26_vs_DksgA_PEP,0.73184847
H26_vs_DksgA_PEP,0.34621035
H26_vs_DksgA_PEP,0.02763464
H26_vs_DksgA_PEP,0.77941753
H26_vs_DksgA_PEP,0.61548618
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.61349709
H26_vs_DksgA_PEP,0.75786255
H26_vs_DksgA_PEP,0.73420298
H26_vs_DksgA_PEP,0.73939341
H26_vs_DksgA_PEP,0.05514606
H26_vs_DksgA_PEP,0.7114864
H26_vs_DksgA_PEP,0.75612317
H26_vs_DksgA_PEP,0.69421311
H26_vs_DksgA_PEP,0.57601725
H26_vs_DksgA_PEP,0.03400498
H26_vs_DksgA_PEP,0.0244309
H26_vs_DksgA_PEP,0.00082573
H26_vs_DksgA_PEP,0.84231312
H26_vs_DksgA_PEP,0.4250083
H26_vs_DksgA_PEP,0.72391437
H26_vs_DksgA_PEP,0.07424146
H26_vs_DksgA_PEP,0.82220889
H26_vs_DksgA_PEP,1
H26_vs_DksgA_PEP,0.81724744
H26_vs_DksgA_PEP,0.28242056
H26_vs_DksgA_PEP,0.71692951
H26_vs_DksgA_PEP,0.87379571
H26_vs_DksgA_PEP,0.73079824
H26_vs_DksgA_PEP,0.84940928
H26_vs_DksgA_PEP,0.68850834
H26_vs_DksgA_PEP,0.64632817
H26_vs_DksgA_PEP,0.80803701
H26_vs_DksgA_PEP,0.73810117
H26_vs_DksgA_PEP,0.02763464
H26_vs_DksgA_PEP,0.75637206
H26_vs_DksgA_PEP,0.80201098
H26_vs_DksgA_PEP,0.86692121
H26_vs_DksgA_KsgA_PEP,0.32479241
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.31625602
H26_vs_DksgA_KsgA_PEP,0.29872248
H26_vs_DksgA_KsgA_PEP,0.00048989
H26_vs_DksgA_KsgA_PEP,0.38557783
H26_vs_DksgA_KsgA_PEP,0.25925893
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.21680585
H26_vs_DksgA_KsgA_PEP,0.24904194
H26_vs_DksgA_KsgA_PEP,0.13564215
H26_vs_DksgA_KsgA_PEP,0.43989487
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.34541177
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.44979175
H26_vs_DksgA_KsgA_PEP,0.0098309
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024493
H26_vs_DksgA_KsgA_PEP,0.26836619
H26_vs_DksgA_KsgA_PEP,0.00048989
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.02945342
H26_vs_DksgA_KsgA_PEP,0.05316578
H26_vs_DksgA_KsgA_PEP,0.29003023
H26_vs_DksgA_KsgA_PEP,0.00097996
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.53679507
H26_vs_DksgA_KsgA_PEP,0.44549562
H26_vs_DksgA_KsgA_PEP,0.0007349
H26_vs_DksgA_KsgA_PEP,0.37449238
H26_vs_DksgA_KsgA_PEP,0.0007349
H26_vs_DksgA_KsgA_PEP,0.023712
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.42451151
H26_vs_DksgA_KsgA_PEP,0.46074906
H26_vs_DksgA_KsgA_PEP,0.31747262
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.36756417
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.32662779
H26_vs_DksgA_KsgA_PEP,0.14537595
H26_vs_DksgA_KsgA_PEP,0.34696155
H26_vs_DksgA_KsgA_PEP,0.16339171
H26_vs_DksgA_KsgA_PEP,0.03672633
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.31747262
H26_vs_DksgA_KsgA_PEP,0.29481985
H26_vs_DksgA_KsgA_PEP,0.003924
H26_vs_DksgA_KsgA_PEP,0.16476562
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.42711953
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.4121813
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.25457974
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.0014702
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.00220588
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.24700681
H26_vs_DksgA_KsgA_PEP,0.26542239
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.42288366
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.4079849
H26_vs_DksgA_KsgA_PEP,0.40026671
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.45443121
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.35317614
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.54308978
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.023712
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.40122943
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.36945066
H26_vs_DksgA_KsgA_PEP,0.35660473
H26_vs_DksgA_KsgA_PEP,0.45210981
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.3922667
H26_vs_DksgA_KsgA_PEP,0.38145126
H26_vs_DksgA_KsgA_PEP,0.37228464
H26_vs_DksgA_KsgA_PEP,0.35255356
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.50362325
H26_vs_DksgA_KsgA_PEP,0.01477257
H26_vs_DksgA_KsgA_PEP,0.44516562
H26_vs_DksgA_KsgA_PEP,0.33276146
H26_vs_DksgA_KsgA_PEP,0.36066643
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.40315663
H26_vs_DksgA_KsgA_PEP,0.54063899
H26_vs_DksgA_KsgA_PEP,0.13187432
H26_vs_DksgA_KsgA_PEP,0.41185811
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.05673183
H26_vs_DksgA_KsgA_PEP,0.48288899
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.32907834
H26_vs_DksgA_KsgA_PEP,0.57599809
H26_vs_DksgA_KsgA_PEP,0.14131229
H26_vs_DksgA_KsgA_PEP,0.16201909
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.30776661
H26_vs_DksgA_KsgA_PEP,0.40058755
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.26659923
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00048989
H26_vs_DksgA_KsgA_PEP,0.38113428
H26_vs_DksgA_KsgA_PEP,0.32570983
H26_vs_DksgA_KsgA_PEP,0.28346888
H26_vs_DksgA_KsgA_PEP,0.32204343
H26_vs_DksgA_KsgA_PEP,0.35879049
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.27901135
H26_vs_DksgA_KsgA_PEP,0.34882333
H26_vs_DksgA_KsgA_PEP,0.45841856
H26_vs_DksgA_KsgA_PEP,0.22967475
H26_vs_DksgA_KsgA_PEP,0.04025093
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.31504038
H26_vs_DksgA_KsgA_PEP,0.3553571
H26_vs_DksgA_KsgA_PEP,0.28973137
H26_vs_DksgA_KsgA_PEP,0.50464979
H26_vs_DksgA_KsgA_PEP,0.52774483
H26_vs_DksgA_KsgA_PEP,0.56070152
H26_vs_DksgA_KsgA_PEP,0.00171538
H26_vs_DksgA_KsgA_PEP,0.48762441
H26_vs_DksgA_KsgA_PEP,0.45841856
H26_vs_DksgA_KsgA_PEP,0.43693766
H26_vs_DksgA_KsgA_PEP,0.29212384
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.23514165
H26_vs_DksgA_KsgA_PEP,0.33399111
H26_vs_DksgA_KsgA_PEP,0.00220588
H26_vs_DksgA_KsgA_PEP,0.42614102
H26_vs_DksgA_KsgA_PEP,0.12543787
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.27486271
H26_vs_DksgA_KsgA_PEP,0.02820328
H26_vs_DksgA_KsgA_PEP,0.56070152
H26_vs_DksgA_KsgA_PEP,0.00097996
H26_vs_DksgA_KsgA_PEP,0.05291141
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.76556219
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.10603469
H26_vs_DksgA_KsgA_PEP,0.02620537
H26_vs_DksgA_KsgA_PEP,0.00441529
H26_vs_DksgA_KsgA_PEP,0.0098309
H26_vs_DksgA_KsgA_PEP,0.00024493
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.41476922
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.12062924
H26_vs_DksgA_KsgA_PEP,0.03823579
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.24555482
H26_vs_DksgA_KsgA_PEP,0.43693766
H26_vs_DksgA_KsgA_PEP,0.29661983
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.44714662
H26_vs_DksgA_KsgA_PEP,0.53539949
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.01998027
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.3729151
H26_vs_DksgA_KsgA_PEP,0.11000038
H26_vs_DksgA_KsgA_PEP,0.00318741
H26_vs_DksgA_KsgA_PEP,0.52878655
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.46274932
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.0098309
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.56602162
H26_vs_DksgA_KsgA_PEP,0.36599384
H26_vs_DksgA_KsgA_PEP,0.39067154
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.09944942
H26_vs_DksgA_KsgA_PEP,0.02595584
H26_vs_DksgA_KsgA_PEP,0.45376762
H26_vs_DksgA_KsgA_PEP,0.31625602
H26_vs_DksgA_KsgA_PEP,0.00048989
H26_vs_DksgA_KsgA_PEP,0.15626807
H26_vs_DksgA_KsgA_PEP,0.36913608
H26_vs_DksgA_KsgA_PEP,0.03170649
H26_vs_DksgA_KsgA_PEP,0.47648433
H26_vs_DksgA_KsgA_PEP,0.00220588
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.41282789
H26_vs_DksgA_KsgA_PEP,0.01328823
H26_vs_DksgA_KsgA_PEP,0.26131063
H26_vs_DksgA_KsgA_PEP,0.21908558
H26_vs_DksgA_KsgA_PEP,0.34138954
H26_vs_DksgA_KsgA_PEP,0.25867324
H26_vs_DksgA_KsgA_PEP,0.41898357
H26_vs_DksgA_KsgA_PEP,0.51288536
H26_vs_DksgA_KsgA_PEP,0.18804128
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00564425
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.45244124
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.0014702
H26_vs_DksgA_KsgA_PEP,0.46876498
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.1846936
H26_vs_DksgA_KsgA_PEP,0.5752835
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.24584511
H26_vs_DksgA_KsgA_PEP,0.40927492
H26_vs_DksgA_KsgA_PEP,0.00024493
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.15544834
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00048989
H26_vs_DksgA_KsgA_PEP,0.00712045
H26_vs_DksgA_KsgA_PEP,0.52462358
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.11000038
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.08506746
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.37607125
H26_vs_DksgA_KsgA_PEP,0.10841279
H26_vs_DksgA_KsgA_PEP,0.5867536
H26_vs_DksgA_KsgA_PEP,0.39898399
H26_vs_DksgA_KsgA_PEP,0.5002061
H26_vs_DksgA_KsgA_PEP,0.00097996
H26_vs_DksgA_KsgA_PEP,0.0024512
H26_vs_DksgA_KsgA_PEP,0.50670481
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.0339632
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.00589018
H26_vs_DksgA_KsgA_PEP,0.41379826
H26_vs_DksgA_KsgA_PEP,0.37386128
H26_vs_DksgA_KsgA_PEP,0.36254463
H26_vs_DksgA_KsgA_PEP,0.41024312
H26_vs_DksgA_KsgA_PEP,0.32754629
H26_vs_DksgA_KsgA_PEP,0.35972818
H26_vs_DksgA_KsgA_PEP,0.39930457
H26_vs_DksgA_KsgA_PEP,0.44979175
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.16641601
H26_vs_DksgA_KsgA_PEP,0.18608755
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.42809864
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.40830731
H26_vs_DksgA_KsgA_PEP,0.19532067
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.23254958
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.30203248
H26_vs_DksgA_KsgA_PEP,0.39450263
H26_vs_DksgA_KsgA_PEP,0.32570983
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.14483348
H26_vs_DksgA_KsgA_PEP,0.47413107
H26_vs_DksgA_KsgA_PEP,0.18720365
H26_vs_DksgA_KsgA_PEP,0.34479229
H26_vs_DksgA_KsgA_PEP,0.36787843
H26_vs_DksgA_KsgA_PEP,0.27990181
H26_vs_DksgA_KsgA_PEP,0.11105975
H26_vs_DksgA_KsgA_PEP,0.03597221
H26_vs_DksgA_KsgA_PEP,0.50979217
H26_vs_DksgA_KsgA_PEP,0.0801326
H26_vs_DksgA_KsgA_PEP,0.25137117
H26_vs_DksgA_KsgA_PEP,0.30837144
H26_vs_DksgA_KsgA_PEP,0.39099044
H26_vs_DksgA_KsgA_PEP,0.44318706
H26_vs_DksgA_KsgA_PEP,0.17137834
H26_vs_DksgA_KsgA_PEP,0.3977023
H26_vs_DksgA_KsgA_PEP,0.00024484
H26_vs_DksgA_KsgA_PEP,0.2484602
H26_vs_DksgA_KsgA_PEP,1
H26_vs_DksgA_KsgA_PEP,0.21254073
