Protein ID,Log2 fold change
H26_vs_DksgA,-0.545370102
H26_vs_DksgA,-0.034020816
H26_vs_DksgA,-0.044505705
H26_vs_DksgA,0
H26_vs_DksgA,-0.148587541
H26_vs_DksgA,0.294996661
H26_vs_DksgA,-0.053400097
H26_vs_DksgA,-0.079277635
H26_vs_DksgA,0.20688986
H26_vs_DksgA,-0.759074279
H26_vs_DksgA,-0.883881521
H26_vs_DksgA,0.292251989
H26_vs_DksgA,0.629707162
H26_vs_DksgA,-0.498759883
H26_vs_DksgA,1.169126704
H26_vs_DksgA,0.023043072
H26_vs_DksgA,0.42921945
H26_vs_DksgA,0
H26_vs_DksgA,-0.553864859
H26_vs_DksgA,-0.958159529
H26_vs_DksgA,-0.678021785
H26_vs_DksgA,0.509488645
H26_vs_DksgA,0.535355881
H26_vs_DksgA,-0.69180365
H26_vs_DksgA,-1.587395615
H26_vs_DksgA,-0.774237936
H26_vs_DksgA,0.905621826
H26_vs_DksgA,0.553591252
H26_vs_DksgA,0.291239803
H26_vs_DksgA,0.369600754
H26_vs_DksgA,-0.287271465
H26_vs_DksgA,-0.026936255
H26_vs_DksgA,-0.392502382
H26_vs_DksgA,-0.459585936
H26_vs_DksgA,0
H26_vs_DksgA,0.125288814
H26_vs_DksgA,-0.255791398
H26_vs_DksgA,-0.005213613
H26_vs_DksgA,-0.210248845
H26_vs_DksgA,-0.392549791
H26_vs_DksgA,-0.152998155
H26_vs_DksgA,-0.54827462
H26_vs_DksgA,-0.486326003
H26_vs_DksgA,0.698558191
H26_vs_DksgA,-0.228059306
H26_vs_DksgA,-0.248110243
H26_vs_DksgA,-0.313755272
H26_vs_DksgA,0.41583844
H26_vs_DksgA,-0.829688587
H26_vs_DksgA,-0.48789914
H26_vs_DksgA,-0.551873806
H26_vs_DksgA,0.474143599
H26_vs_DksgA,0.148659037
H26_vs_DksgA,-0.765626193
H26_vs_DksgA,-0.347403416
H26_vs_DksgA,-0.512755342
H26_vs_DksgA,-0.484510248
H26_vs_DksgA,0.165470461
H26_vs_DksgA,-0.110108216
H26_vs_DksgA,0.170664973
H26_vs_DksgA,-0.104745562
H26_vs_DksgA,-0.508075986
H26_vs_DksgA,11.73943544
H26_vs_DksgA,0.063574131
H26_vs_DksgA,-0.254215981
H26_vs_DksgA,0.030616793
H26_vs_DksgA,-0.154403524
H26_vs_DksgA,-0.728265249
H26_vs_DksgA,0.356969587
H26_vs_DksgA,0.378974297
H26_vs_DksgA,-0.192670247
H26_vs_DksgA,0.296401695
H26_vs_DksgA,-0.380143744
H26_vs_DksgA,0.848386554
H26_vs_DksgA,0.37985667
H26_vs_DksgA,0.579240719
H26_vs_DksgA,0.859998267
H26_vs_DksgA,-0.052357494
H26_vs_DksgA,0
H26_vs_DksgA,0.067343853
H26_vs_DksgA,0.000100122
H26_vs_DksgA,0.399066778
H26_vs_DksgA,-0.664453248
H26_vs_DksgA,-0.176820623
H26_vs_DksgA,-0.159132571
H26_vs_DksgA,-0.098652864
H26_vs_DksgA,-0.454036678
H26_vs_DksgA,0.328976885
H26_vs_DksgA,-0.505930921
H26_vs_DksgA,-0.661757077
H26_vs_DksgA,1.021736504
H26_vs_DksgA,-0.060532365
H26_vs_DksgA,-0.115699189
H26_vs_DksgA,0.605785153
H26_vs_DksgA,0.410144464
H26_vs_DksgA,-0.300965946
H26_vs_DksgA,0
H26_vs_DksgA,-0.797010146
H26_vs_DksgA,0.612521614
H26_vs_DksgA,-0.00385724
H26_vs_DksgA,0.139459697
H26_vs_DksgA,-0.339613317
H26_vs_DksgA,0.519024493
H26_vs_DksgA,-0.257582876
H26_vs_DksgA,-1.207195237
H26_vs_DksgA,0.38242237
H26_vs_DksgA,0.285634349
H26_vs_DksgA,-0.030378488
H26_vs_DksgA,-0.250643436
H26_vs_DksgA,-0.577400832
H26_vs_DksgA,0.080591122
H26_vs_DksgA,0.267628568
H26_vs_DksgA,0.530138482
H26_vs_DksgA,-0.620798648
H26_vs_DksgA,-0.537629215
H26_vs_DksgA,-0.272419157
H26_vs_DksgA,0.632095136
H26_vs_DksgA,-0.269908076
H26_vs_DksgA,0.149961474
H26_vs_DksgA,-0.117323601
H26_vs_DksgA,0.101267485
H26_vs_DksgA,-0.618134946
H26_vs_DksgA,0.037488994
H26_vs_DksgA,0.111206648
H26_vs_DksgA,-0.28962493
H26_vs_DksgA,-0.88484508
H26_vs_DksgA,-0.753709965
H26_vs_DksgA,-0.334077281
H26_vs_DksgA,-0.374455329
H26_vs_DksgA,0.710481814
H26_vs_DksgA,0.35132617
H26_vs_DksgA,-0.326739881
H26_vs_DksgA,-0.073396536
H26_vs_DksgA,-1.099182359
H26_vs_DksgA,0.130341737
H26_vs_DksgA,-0.562242518
H26_vs_DksgA,-0.317050002
H26_vs_DksgA,0.610015749
H26_vs_DksgA,-0.808361545
H26_vs_DksgA,-0.151318842
H26_vs_DksgA,-0.589971821
H26_vs_DksgA,-0.666012856
H26_vs_DksgA,0.462498046
H26_vs_DksgA,0.946721038
H26_vs_DksgA,-0.293958441
H26_vs_DksgA,0.227055481
H26_vs_DksgA,-0.087821781
H26_vs_DksgA,-0.387242221
H26_vs_DksgA,-0.70292722
H26_vs_DksgA,0.577580006
H26_vs_DksgA,0.237418387
H26_vs_DksgA,-1.238951384
H26_vs_DksgA,-1.031268375
H26_vs_DksgA,-0.224242512
H26_vs_DksgA,0.19399359
H26_vs_DksgA,-0.376137479
H26_vs_DksgA,-0.376770667
H26_vs_DksgA,-0.7621086
H26_vs_DksgA,-0.107933485
H26_vs_DksgA,0.453806102
H26_vs_DksgA,0.67876616
H26_vs_DksgA,-0.365911398
H26_vs_DksgA,-0.355600006
H26_vs_DksgA,-0.385739604
H26_vs_DksgA,0.784003919
H26_vs_DksgA,-0.616740757
H26_vs_DksgA,-0.200840988
H26_vs_DksgA,-0.168481233
H26_vs_DksgA,-0.199196708
H26_vs_DksgA,0.291693904
H26_vs_DksgA,0.17361734
H26_vs_DksgA,0.158812033
H26_vs_DksgA,0.428472364
H26_vs_DksgA,-0.651615801
H26_vs_DksgA,-0.049308532
H26_vs_DksgA,-0.198048965
H26_vs_DksgA,-1.085559354
H26_vs_DksgA,0.336933487
H26_vs_DksgA,0.148096475
H26_vs_DksgA,0.26416477
H26_vs_DksgA,0.352703307
H26_vs_DksgA,0.720261978
H26_vs_DksgA,0.290834981
H26_vs_DksgA,-0.165596967
H26_vs_DksgA,-0.473878486
H26_vs_DksgA,-0.222327811
H26_vs_DksgA,-1.079842553
H26_vs_DksgA,-0.618055639
H26_vs_DksgA,-0.811858027
H26_vs_DksgA,-0.044549446
H26_vs_DksgA,-0.530031705
H26_vs_DksgA,0.349466954
H26_vs_DksgA,-0.445972242
H26_vs_DksgA,-0.055749942
H26_vs_DksgA,0
H26_vs_DksgA,-0.100869249
H26_vs_DksgA,-0.635732778
H26_vs_DksgA,0.068706942
H26_vs_DksgA,0.092510338
H26_vs_DksgA,-0.128523147
H26_vs_DksgA,0.006514322
H26_vs_DksgA,-0.117867664
H26_vs_DksgA,0.208096662
H26_vs_DksgA,0.013303835
H26_vs_DksgA,-0.102954215
H26_vs_DksgA,-0.525818414
H26_vs_DksgA,0.139281735
H26_vs_DksgA,0.018363545
H26_vs_DksgA,-0.087518092
H26_vs_DksgA_KsgA,0.730899032
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,-1.274308678
H26_vs_DksgA_KsgA,1.183983933
H26_vs_DksgA_KsgA,-1.444273225
H26_vs_DksgA_KsgA,0.404368244
H26_vs_DksgA_KsgA,-0.867961331
H26_vs_DksgA_KsgA,-0.355520452
H26_vs_DksgA_KsgA,0.980837225
H26_vs_DksgA_KsgA,-1.017112508
H26_vs_DksgA_KsgA,1.966539643
H26_vs_DksgA_KsgA,-1.758845835
H26_vs_DksgA_KsgA,0.453329801
H26_vs_DksgA_KsgA,-0.334146283
H26_vs_DksgA_KsgA,1.062079753
H26_vs_DksgA_KsgA,0.491949243
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,-0.323998547
H26_vs_DksgA_KsgA,-0.879629985
H26_vs_DksgA_KsgA,-1.459896678
H26_vs_DksgA_KsgA,-0.91359719
H26_vs_DksgA_KsgA,0.7389387
H26_vs_DksgA_KsgA,0.748390918
H26_vs_DksgA_KsgA,0.856108464
H26_vs_DksgA_KsgA,1.267745631
H26_vs_DksgA_KsgA,1.488542568
H26_vs_DksgA_KsgA,1.092455602
H26_vs_DksgA_KsgA,0.968405295
H26_vs_DksgA_KsgA,-1.271157008
H26_vs_DksgA_KsgA,0.159085313
H26_vs_DksgA_KsgA,0.093282846
H26_vs_DksgA_KsgA,0.804971449
H26_vs_DksgA_KsgA,0.369292584
H26_vs_DksgA_KsgA,0.533245072
H26_vs_DksgA_KsgA,-1.637558309
H26_vs_DksgA_KsgA,0.868988374
H26_vs_DksgA_KsgA,-1.468479263
H26_vs_DksgA_KsgA,0.051091687
H26_vs_DksgA_KsgA,-1.227175645
H26_vs_DksgA_KsgA,-1.375046427
H26_vs_DksgA_KsgA,-0.750597804
H26_vs_DksgA_KsgA,4.578493279
H26_vs_DksgA_KsgA,-2.285739848
H26_vs_DksgA_KsgA,-1.590253004
H26_vs_DksgA_KsgA,0.728715093
H26_vs_DksgA_KsgA,-0.588337602
H26_vs_DksgA_KsgA,-1.688428331
H26_vs_DksgA_KsgA,1.748155937
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,-1.502079566
H26_vs_DksgA_KsgA,-2.231819553
H26_vs_DksgA_KsgA,-0.802556267
H26_vs_DksgA_KsgA,-1.444121435
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,1.634205138
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,0.13323799
H26_vs_DksgA_KsgA,2.212332598
H26_vs_DksgA_KsgA,3.311017422
H26_vs_DksgA_KsgA,2.335820095
H26_vs_DksgA_KsgA,4.340582743
H26_vs_DksgA_KsgA,1.300196699
H26_vs_DksgA_KsgA,1.205151007
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,0.746659884
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,2.964464098
H26_vs_DksgA_KsgA,-1.075528386
H26_vs_DksgA_KsgA,0.769734039
H26_vs_DksgA_KsgA,1.910017357
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,0.675234317
H26_vs_DksgA_KsgA,-1.81707949
H26_vs_DksgA_KsgA,-0.394422764
H26_vs_DksgA_KsgA,-0.077644447
H26_vs_DksgA_KsgA,0.40490634
H26_vs_DksgA_KsgA,-0.732549268
H26_vs_DksgA_KsgA,-0.959272148
H26_vs_DksgA_KsgA,-0.353061635
H26_vs_DksgA_KsgA,2.390145971
H26_vs_DksgA_KsgA,-1.26907882
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,3.259441025
H26_vs_DksgA_KsgA,0.069677201
H26_vs_DksgA_KsgA,0.983541708
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,4.420871318
H26_vs_DksgA_KsgA,-0.87005612
H26_vs_DksgA_KsgA,0.224698262
H26_vs_DksgA_KsgA,-0.266943081
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,-1.259061791
H26_vs_DksgA_KsgA,-1.649107735
H26_vs_DksgA_KsgA,-0.21531927
H26_vs_DksgA_KsgA,-0.151270207
H26_vs_DksgA_KsgA,0.801164158
H26_vs_DksgA_KsgA,0.241828879
H26_vs_DksgA_KsgA,-0.515834858
H26_vs_DksgA_KsgA,0.033045147
H26_vs_DksgA_KsgA,-0.682885244
H26_vs_DksgA_KsgA,-2.105426919
H26_vs_DksgA_KsgA,-0.153365336
H26_vs_DksgA_KsgA,-0.63888082
H26_vs_DksgA_KsgA,-0.047039639
H26_vs_DksgA_KsgA,1.003649642
H26_vs_DksgA_KsgA,0.883155064
H26_vs_DksgA_KsgA,1.428924353
H26_vs_DksgA_KsgA,0.501820398
H26_vs_DksgA_KsgA,1.614970725
H26_vs_DksgA_KsgA,-1.067355692
H26_vs_DksgA_KsgA,-0.058830436
H26_vs_DksgA_KsgA,-0.515371357
H26_vs_DksgA_KsgA,-0.642566212
H26_vs_DksgA_KsgA,1.365059178
H26_vs_DksgA_KsgA,0.333247791
H26_vs_DksgA_KsgA,-0.467815478
H26_vs_DksgA_KsgA,1.961589896
H26_vs_DksgA_KsgA,2.804577343
H26_vs_DksgA_KsgA,0.763205141
H26_vs_DksgA_KsgA,-1.119501725
H26_vs_DksgA_KsgA,-0.105187728
H26_vs_DksgA_KsgA,-2.22277567
H26_vs_DksgA_KsgA,-1.364210633
H26_vs_DksgA_KsgA,1.096907839
H26_vs_DksgA_KsgA,-0.665500359
H26_vs_DksgA_KsgA,0.089258622
H26_vs_DksgA_KsgA,0.396290094
H26_vs_DksgA_KsgA,0.92653134
H26_vs_DksgA_KsgA,-1.472809407
H26_vs_DksgA_KsgA,-1.452738126
H26_vs_DksgA_KsgA,-1.981581323
H26_vs_DksgA_KsgA,-1.242874629
H26_vs_DksgA_KsgA,-1.047317752
H26_vs_DksgA_KsgA,-0.289989595
H26_vs_DksgA_KsgA,-1.294690262
H26_vs_DksgA_KsgA,-0.43486131
H26_vs_DksgA_KsgA,-0.937409059
H26_vs_DksgA_KsgA,-0.973257786
H26_vs_DksgA_KsgA,3.352508864
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,-0.816421698
H26_vs_DksgA_KsgA,0.731208379
H26_vs_DksgA_KsgA,-0.448360423
H26_vs_DksgA_KsgA,0.363582634
H26_vs_DksgA_KsgA,0.882823311
H26_vs_DksgA_KsgA,2.529900304
H26_vs_DksgA_KsgA,1.599029134
H26_vs_DksgA_KsgA,-0.243742932
H26_vs_DksgA_KsgA,-0.480196292
H26_vs_DksgA_KsgA,0.799811761
H26_vs_DksgA_KsgA,-0.217328858
H26_vs_DksgA_KsgA,-0.150260742
H26_vs_DksgA_KsgA,-0.131758045
H26_vs_DksgA_KsgA,0.731363906
H26_vs_DksgA_KsgA,0.120465628
H26_vs_DksgA_KsgA,0.078967634
H26_vs_DksgA_KsgA,0.383983531
H26_vs_DksgA_KsgA,-0.856095376
H26_vs_DksgA_KsgA,1.899360042
H26_vs_DksgA_KsgA,-2.510960427
H26_vs_DksgA_KsgA,-1.578484728
H26_vs_DksgA_KsgA,0.418451254
H26_vs_DksgA_KsgA,1.050653927
H26_vs_DksgA_KsgA,1.99003857
H26_vs_DksgA_KsgA,0.284677047
H26_vs_DksgA_KsgA,-0.400734154
H26_vs_DksgA_KsgA,0.754350495
H26_vs_DksgA_KsgA,1.393486619
H26_vs_DksgA_KsgA,-0.694464622
H26_vs_DksgA_KsgA,0.270921029
H26_vs_DksgA_KsgA,0.451202589
H26_vs_DksgA_KsgA,0.15256199
H26_vs_DksgA_KsgA,-0.546875958
H26_vs_DksgA_KsgA,-0.409346843
H26_vs_DksgA_KsgA,1.204584835
H26_vs_DksgA_KsgA,-1.662045507
H26_vs_DksgA_KsgA,-0.049523944
H26_vs_DksgA_KsgA,-0.611326545
H26_vs_DksgA_KsgA,-0.225650265
H26_vs_DksgA_KsgA,-0.663710167
H26_vs_DksgA_KsgA,0.565822097
H26_vs_DksgA_KsgA,-0.775688795
H26_vs_DksgA_KsgA,-1.544560332
H26_vs_DksgA_KsgA,0.527393068
H26_vs_DksgA_KsgA,-1.064022283
H26_vs_DksgA_KsgA,0.950079745
H26_vs_DksgA_KsgA,0.265410792
H26_vs_DksgA_KsgA,5.612125274
H26_vs_DksgA_KsgA,-1.587462777
H26_vs_DksgA_KsgA,-1.058598353
H26_vs_DksgA_KsgA,-0.800683882
H26_vs_DksgA_KsgA,0.788861959
H26_vs_DksgA_KsgA,-0.369792674
H26_vs_DksgA_KsgA,0.639585851
H26_vs_DksgA_KsgA,2.644707773
H26_vs_DksgA_KsgA,3.185074274
H26_vs_DksgA_KsgA,10.25240165
H26_vs_DksgA_KsgA,-0.232884132
H26_vs_DksgA_KsgA,0.130620625
H26_vs_DksgA_KsgA,1.458671937
H26_vs_DksgA_KsgA,-1.139669231
H26_vs_DksgA_KsgA,1.913204043
H26_vs_DksgA_KsgA,1.113728689
H26_vs_DksgA_KsgA,-0.493043048
H26_vs_DksgA_KsgA,2.287197192
H26_vs_DksgA_KsgA,-0.589328526
H26_vs_DksgA_KsgA,-0.614387626
H26_vs_DksgA_KsgA,0.857371495
H26_vs_DksgA_KsgA,0.204834701
H26_vs_DksgA_KsgA,-1.186594373
H26_vs_DksgA_KsgA,-0.187856301
H26_vs_DksgA_KsgA,3.432194161
H26_vs_DksgA_KsgA,0.496724118
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,0.147733506
H26_vs_DksgA_KsgA,-0.636392152
H26_vs_DksgA_KsgA,0.290289936
H26_vs_DksgA_KsgA,-1.274229422
H26_vs_DksgA_KsgA,-0.398199306
H26_vs_DksgA_KsgA,0.939457803
H26_vs_DksgA_KsgA,-0.273702361
H26_vs_DksgA_KsgA,-1.407221903
H26_vs_DksgA_KsgA,1.891408453
H26_vs_DksgA_KsgA,0.597234305
H26_vs_DksgA_KsgA,-1.829040145
H26_vs_DksgA_KsgA,-1.193577848
H26_vs_DksgA_KsgA,-0.149651449
H26_vs_DksgA_KsgA,-1.580927599
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,2.1624981
H26_vs_DksgA_KsgA,-3.133245418
H26_vs_DksgA_KsgA,-2.885963861
H26_vs_DksgA_KsgA,-1.959805653
H26_vs_DksgA_KsgA,-2.594996092
H26_vs_DksgA_KsgA,0.37394574
H26_vs_DksgA_KsgA,-0.939045749
H26_vs_DksgA_KsgA,0.754569414
H26_vs_DksgA_KsgA,1.096398409
H26_vs_DksgA_KsgA,-0.795807696
H26_vs_DksgA_KsgA,-0.273049612
H26_vs_DksgA_KsgA,0.573456205
H26_vs_DksgA_KsgA,-0.076637966
H26_vs_DksgA_KsgA,1.387186391
H26_vs_DksgA_KsgA,1.066399846
H26_vs_DksgA_KsgA,-0.595575701
H26_vs_DksgA_KsgA,1.117778424
H26_vs_DksgA_KsgA,0.31066359
H26_vs_DksgA_KsgA,1.170914092
H26_vs_DksgA_KsgA,-2.08129134
H26_vs_DksgA_KsgA,-0.009438546
H26_vs_DksgA_KsgA,0.826539085
H26_vs_DksgA_KsgA,-2.432335696
H26_vs_DksgA_KsgA,18.66902268
H26_vs_DksgA_KsgA,6.44098424
H26_vs_DksgA_KsgA,-1.143402726
H26_vs_DksgA_KsgA,-0.107956973
H26_vs_DksgA_KsgA,-1.54872853
H26_vs_DksgA_KsgA,0.440183511
H26_vs_DksgA_KsgA,0.227474404
H26_vs_DksgA_KsgA,0.680676568
H26_vs_DksgA_KsgA,-1.273730358
H26_vs_DksgA_KsgA,0.627922345
H26_vs_DksgA_KsgA,-0.660139269
H26_vs_DksgA_KsgA,0.896965549
H26_vs_DksgA_KsgA,0.558279677
H26_vs_DksgA_KsgA,0.071398878
H26_vs_DksgA_KsgA,1.436452221
H26_vs_DksgA_KsgA,1.073187832
H26_vs_DksgA_KsgA,1.190988934
H26_vs_DksgA_KsgA,1.073109055
H26_vs_DksgA_KsgA,0.66944953
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,1.726334374
H26_vs_DksgA_KsgA,1.033904251
H26_vs_DksgA_KsgA,0.389526064
H26_vs_DksgA_KsgA,0.802336235
H26_vs_DksgA_KsgA,-0.060520935
H26_vs_DksgA_KsgA,-0.330734177
H26_vs_DksgA_KsgA,0.118262641
H26_vs_DksgA_KsgA,0.505059046
H26_vs_DksgA_KsgA,1.042018412
H26_vs_DksgA_KsgA,-0.084701835
H26_vs_DksgA_KsgA,1.653795458
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,1.179390628
H26_vs_DksgA_KsgA,4.458795798
H26_vs_DksgA_KsgA,1.354923177
H26_vs_DksgA_KsgA,-0.247622209
H26_vs_DksgA_KsgA,-0.640634881
H26_vs_DksgA_KsgA,-0.633131237
H26_vs_DksgA_KsgA,-0.45558815
H26_vs_DksgA_KsgA,-0.81456608
H26_vs_DksgA_KsgA,0.175687173
H26_vs_DksgA_KsgA,0.633803226
H26_vs_DksgA_KsgA,-0.05293133
H26_vs_DksgA_KsgA,-1.275497887
H26_vs_DksgA_KsgA,-1.206263789
H26_vs_DksgA_KsgA,1.660854192
H26_vs_DksgA_KsgA,-0.668807105
H26_vs_DksgA_KsgA,0.044382202
H26_vs_DksgA_KsgA,1.352185389
H26_vs_DksgA_KsgA,0.074205583
H26_vs_DksgA_KsgA,0.366514301
H26_vs_DksgA_KsgA,-0.798098895
H26_vs_DksgA_KsgA,-1.441560578
H26_vs_DksgA_KsgA,-2.044039405
H26_vs_DksgA_KsgA,-1.991953341
H26_vs_DksgA_KsgA,-1.262129273
H26_vs_DksgA_KsgA,-0.07812935
H26_vs_DksgA_KsgA,0.632794719
H26_vs_DksgA_KsgA,2.644383132
H26_vs_DksgA_KsgA,-1.262521781
H26_vs_DksgA_KsgA,0.032384773
H26_vs_DksgA_KsgA,-0.307424094
H26_vs_DksgA_KsgA,0.573634901
H26_vs_DksgA_KsgA,-0.511863344
H26_vs_DksgA_KsgA,-0.924571123
H26_vs_DksgA_KsgA,0.450779836
H26_vs_DksgA_KsgA,1.08476532
H26_vs_DksgA_KsgA,-0.273582743
H26_vs_DksgA_KsgA,0.550953252
H26_vs_DksgA_KsgA,-1.147617196
H26_vs_DksgA_KsgA,1.210891008
H26_vs_DksgA_KsgA,0.808889777
H26_vs_DksgA_KsgA,0.056058169
H26_vs_DksgA_KsgA,0.954878876
H26_vs_DksgA_KsgA,-0.148655197
H26_vs_DksgA_KsgA,-1.559541534
H26_vs_DksgA_KsgA,-1.827284027
H26_vs_DksgA_KsgA,4.15305468
H26_vs_DksgA_KsgA,-2.22162491
H26_vs_DksgA_KsgA,-2.017911594
H26_vs_DksgA_KsgA,1.76551466
H26_vs_DksgA_KsgA,-0.51351106
H26_vs_DksgA_KsgA,0.976280857
H26_vs_DksgA_KsgA,5.720400266
H26_vs_DksgA_KsgA,-0.390460847
H26_vs_DksgA_KsgA,-3.101102543
H26_vs_DksgA_KsgA,-3.199932354
H26_vs_DksgA_KsgA,1.987083041
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,-3.354915607
H26_vs_DksgA_KsgA,0.247491633
H26_vs_DksgA_KsgA,-0.891539139
H26_vs_DksgA_KsgA,-1.68322007
H26_vs_DksgA_KsgA,-1.492166008
H26_vs_DksgA_KsgA,0.894952994
H26_vs_DksgA_KsgA,0.329291049
H26_vs_DksgA_KsgA,-1.514980813
H26_vs_DksgA_KsgA,0.946078628
H26_vs_DksgA_KsgA,1.688563163
H26_vs_DksgA_KsgA,1.280937635
H26_vs_DksgA_KsgA,1.168977976
H26_vs_DksgA_KsgA,0.129551918
H26_vs_DksgA_KsgA,-0.984934118
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,0.348486172
H26_vs_DksgA_KsgA,0.347948501
H26_vs_DksgA_KsgA,1.243157613
H26_vs_DksgA_KsgA,0.40713955
H26_vs_DksgA_KsgA,0.091271763
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,-2.099516641
H26_vs_DksgA_KsgA,-1.346839959
H26_vs_DksgA_KsgA,-0.657871317
H26_vs_DksgA_KsgA,-1.458705348
H26_vs_DksgA_KsgA,1.16706069
H26_vs_DksgA_KsgA,0.273097774
H26_vs_DksgA_KsgA,0.321625498
H26_vs_DksgA_KsgA,1.882520599
H26_vs_DksgA_KsgA,0.840960373
H26_vs_DksgA_KsgA,0.121522065
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,-0.461958911
H26_vs_DksgA_KsgA,1.558021403
H26_vs_DksgA_KsgA,-1.599246883
H26_vs_DksgA_KsgA,8.452624327
H26_vs_DksgA_KsgA,0.315592828
H26_vs_DksgA_KsgA,0.807619745
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,-1.1338789
H26_vs_DksgA_KsgA,-0.621362156
H26_vs_DksgA_KsgA,-1.33925792
H26_vs_DksgA_KsgA,2.263524894
H26_vs_DksgA_KsgA,0.734902144
H26_vs_DksgA_KsgA,-0.727531188
H26_vs_DksgA_KsgA,0.795730969
H26_vs_DksgA_KsgA,0.544147208
H26_vs_DksgA_KsgA,-1.324176862
H26_vs_DksgA_KsgA,0.757173868
H26_vs_DksgA_KsgA,1.754649285
H26_vs_DksgA_KsgA,1.777705115
H26_vs_DksgA_KsgA,-0.576426542
H26_vs_DksgA_KsgA,-2.347198959
H26_vs_DksgA_KsgA,-0.74113431
H26_vs_DksgA_KsgA,1.34063687
H26_vs_DksgA_KsgA,0.37210085
H26_vs_DksgA_KsgA,1.150309414
H26_vs_DksgA_KsgA,-0.723801687
H26_vs_DksgA_KsgA,5.80082675
H26_vs_DksgA_KsgA,0.195397124
H26_vs_DksgA_KsgA,0.89164671
H26_vs_DksgA_KsgA,1.198717034
H26_vs_DksgA_KsgA,4.974864346
H26_vs_DksgA_KsgA,3.234578145
H26_vs_DksgA_KsgA,0.415501207
H26_vs_DksgA_KsgA,1.068652007
H26_vs_DksgA_KsgA,0.275272422
H26_vs_DksgA_KsgA,-5.255254899
H26_vs_DksgA_KsgA,4.83292498
H26_vs_DksgA_KsgA,-0.152840234
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,-2.570486193
H26_vs_DksgA_KsgA,-0.33032527
H26_vs_DksgA_KsgA,0.340887754
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,0.361653978
H26_vs_DksgA_KsgA,0.247659112
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,2.226291449
H26_vs_DksgA_KsgA,4.125133358
H26_vs_DksgA_KsgA,0.480418249
H26_vs_DksgA_KsgA,-0.263372125
H26_vs_DksgA_KsgA,1.053589554
H26_vs_DksgA_KsgA,-1.041256385
H26_vs_DksgA_KsgA,-0.266480279
H26_vs_DksgA_KsgA,1.182535262
H26_vs_DksgA_KsgA,0.847806162
H26_vs_DksgA_KsgA,0.660782579
H26_vs_DksgA_KsgA,0.212581662
H26_vs_DksgA_KsgA,1.459432985
H26_vs_DksgA_KsgA,-0.559305741
H26_vs_DksgA_KsgA,-0.369710361
H26_vs_DksgA_KsgA,-0.198980198
H26_vs_DksgA_KsgA,1.342518405
H26_vs_DksgA_KsgA,1.044010654
H26_vs_DksgA_KsgA,0.101929995
H26_vs_DksgA_KsgA,0.077103896
H26_vs_DksgA_KsgA,0.148855189
H26_vs_DksgA_KsgA,-0.723570796
H26_vs_DksgA_KsgA,-0.237633445
H26_vs_DksgA_KsgA,-0.515417302
H26_vs_DksgA_KsgA,0.776318449
H26_vs_DksgA_KsgA,0.068480901
H26_vs_DksgA_KsgA,0.685769826
H26_vs_DksgA_KsgA,0.209927991
H26_vs_DksgA_KsgA,1.814693881
H26_vs_DksgA_KsgA,1.339973383
H26_vs_DksgA_KsgA,0.720035523
H26_vs_DksgA_KsgA,0.505547792
H26_vs_DksgA_KsgA,0.203728372
H26_vs_DksgA_KsgA,1.268894895
H26_vs_DksgA_KsgA,1.482526001
H26_vs_DksgA_KsgA,-2.013464004
H26_vs_DksgA_KsgA,-2.083308671
H26_vs_DksgA_KsgA,0
H26_vs_DksgA_KsgA,0.857617965
H26_vs_DksgA_KsgA,1.70329301
H26_vs_DksgA_KsgA,2.07243752
H26_vs_DksgA_KsgA,1.813014507
H26_vs_DksgA_KsgA,-0.430525494
H26_vs_DksgA_KsgA,-0.650974982
