Protein ID,Log2 fold change
H53_EL_RM_vs_H53_LL_RM,1.050984105
H53_EL_RM_vs_H53_LL_RM,2.405574782
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.104485696
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.060575106
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.643420524
H53_EL_RM_vs_H53_LL_RM,0.304067315
H53_EL_RM_vs_H53_LL_RM,-3.033847699
H53_EL_RM_vs_H53_LL_RM,4.59151217
H53_EL_RM_vs_H53_LL_RM,-0.856907217
H53_EL_RM_vs_H53_LL_RM,0.81068721
H53_EL_RM_vs_H53_LL_RM,0.719975575
H53_EL_RM_vs_H53_LL_RM,1.831179507
H53_EL_RM_vs_H53_LL_RM,0.553471961
H53_EL_RM_vs_H53_LL_RM,-0.256080951
H53_EL_RM_vs_H53_LL_RM,-0.154959175
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.472895562
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,2.655112084
H53_EL_RM_vs_H53_LL_RM,2.12692436
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.017070541
H53_EL_RM_vs_H53_LL_RM,0.078162454
H53_EL_RM_vs_H53_LL_RM,-0.086256558
H53_EL_RM_vs_H53_LL_RM,-0.036649565
H53_EL_RM_vs_H53_LL_RM,0.826036231
H53_EL_RM_vs_H53_LL_RM,-0.905603889
H53_EL_RM_vs_H53_LL_RM,0.627932027
H53_EL_RM_vs_H53_LL_RM,1.61193159
H53_EL_RM_vs_H53_LL_RM,1.129434415
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-2.077514544
H53_EL_RM_vs_H53_LL_RM,0.784294025
H53_EL_RM_vs_H53_LL_RM,-0.174446754
H53_EL_RM_vs_H53_LL_RM,-0.804010111
H53_EL_RM_vs_H53_LL_RM,4.858461043
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.186699248
H53_EL_RM_vs_H53_LL_RM,0.400254004
H53_EL_RM_vs_H53_LL_RM,0.328407981
H53_EL_RM_vs_H53_LL_RM,2.109760637
H53_EL_RM_vs_H53_LL_RM,2.260977253
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,1.554081671
H53_EL_RM_vs_H53_LL_RM,1.466679617
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.08368515
H53_EL_RM_vs_H53_LL_RM,1.16589447
H53_EL_RM_vs_H53_LL_RM,1.250508096
H53_EL_RM_vs_H53_LL_RM,1.553207434
H53_EL_RM_vs_H53_LL_RM,1.570945302
H53_EL_RM_vs_H53_LL_RM,2.001441263
H53_EL_RM_vs_H53_LL_RM,1.438440738
H53_EL_RM_vs_H53_LL_RM,0.585350821
H53_EL_RM_vs_H53_LL_RM,1.273269954
H53_EL_RM_vs_H53_LL_RM,2.599630218
H53_EL_RM_vs_H53_LL_RM,1.229593396
